"Fleet","Model","Year","Age","Selectivity","Relative_selectivity"
"ATS","Model 23.2",2021,14,1.14437,1
"ATS","Model 23.2",2021,15,1.14437,1
"ATS","Model 23.2",2022,1,0.509105,0.444171559689057
"ATS","Model 23.2",2022,2,0.549645,0.479540913810101
"ATS","Model 23.2",2022,3,0.677062,0.59070660187229
"ATS","Model 23.2",2022,4,0.932814,0.813838892330242
"ATS","Model 23.2",2022,5,0.980226,0.855203762028983
"ATS","Model 23.2",2022,6,1.05735,0.922491035517672
"ATS","Model 23.2",2022,7,1.1243,0.980901944703758
"ATS","Model 23.2",2022,8,1.14619,1
"ATS","Model 23.2",2022,9,1.14619,1
"ATS","Model 23.2",2022,10,1.14619,1
"ATS","Model 23.2",2022,11,1.14619,1
"ATS","Model 23.2",2022,12,1.14619,1
"ATS","Model 23.2",2022,13,1.14619,1
"ATS","Model 23.2",2022,14,1.14619,1
"ATS","Model 23.2",2022,15,1.14619,1
"ATS","Model 23.2",2023,1,0.506832,0.438979013831989
"ATS","Model 23.2",2023,2,0.553203,0.479142018240557
"ATS","Model 23.2",2023,3,0.675943,0.585449994370198
"ATS","Model 23.2",2023,4,0.865223,0.749389816122019
"ATS","Model 23.2",2023,5,0.965912,0.836598906952372
"ATS","Model 23.2",2023,6,1.0614,0.919303290402487
"ATS","Model 23.2",2023,7,1.13497,0.983023982954693
"ATS","Model 23.2",2023,8,1.15457,1
"ATS","Model 23.2",2023,9,1.15457,1
"ATS","Model 23.2",2023,10,1.15457,1
"ATS","Model 23.2",2023,11,1.15457,1
"ATS","Model 23.2",2023,12,1.15457,1
"ATS","Model 23.2",2023,13,1.15457,1
"ATS","Model 23.2",2023,14,1.15457,1
"ATS","Model 23.2",2023,15,1.15457,1
"ATS","Model 23.2",2024,1,0.506499,0.435979341510652
"ATS","Model 23.2",2024,2,0.548637,0.472250484183344
"ATS","Model 23.2",2024,3,0.670427,0.577083709920379
"ATS","Model 23.2",2024,4,0.816063,0.702442866365397
"ATS","Model 23.2",2024,5,0.949362,0.817182698515171
"ATS","Model 23.2",2024,6,1.06562,0.9172541424575
"ATS","Model 23.2",2024,7,1.14937,0.989343662578007
"ATS","Model 23.2",2024,8,1.16175,1
"ATS","Model 23.2",2024,9,1.16175,1
"ATS","Model 23.2",2024,10,1.16175,1
"ATS","Model 23.2",2024,11,1.16175,1
"ATS","Model 23.2",2024,12,1.16175,1
"ATS","Model 23.2",2024,13,1.16175,1
"ATS","Model 23.2",2024,14,1.16175,1
"ATS","Model 23.2",2024,15,1.16175,1
"ATS","Model 26.0",1994,1,0,0
"ATS","Model 26.0",1994,2,0.696967339746452,0.614799570269001
"ATS","Model 26.0",1994,3,0.685856871860082,0.60499895194374
"ATS","Model 26.0",1994,4,0.82013383139857,0.723445559572905
"ATS","Model 26.0",1994,5,0.924807851115753,0.815779215212872
"ATS","Model 26.0",1994,6,0.958579833214125,0.845569707388251
"ATS","Model 26.0",1994,7,1.03700702838712,0.914750862860042
"ATS","Model 26.0",1994,8,1.13364968593179,1
"ATS","Model 26.0",1994,9,1.13364968593179,1
"ATS","Model 26.0",1994,10,1.13364968593179,1
"ATS","Model 26.0",1994,11,1.13364968593179,1
"ATS","Model 26.0",1994,12,1.13364968593179,1
"ATS","Model 26.0",1994,13,1.13364968593179,1
"ATS","Model 26.0",1994,14,1.13364968593179,1
"ATS","Model 26.0",1994,15,1.13364968593179,1
"ATS","Model 26.0",1995,1,0,0
"ATS","Model 26.0",1995,2,0.70369895657943,0.619781070283587
"ATS","Model 26.0",1995,3,0.696958258492811,0.613844217549158
"ATS","Model 26.0",1995,4,0.811128394292369,0.71439927493368
"ATS","Model 26.0",1995,5,0.909033292427203,0.800628765520062
"ATS","Model 26.0",1995,6,0.954917946856131,0.841041558470315
"ATS","Model 26.0",1995,7,1.03562156283452,0.912121063447806
"ATS","Model 26.0",1995,8,1.13539924066646,1
"ATS","Model 26.0",1995,9,1.13539924066646,1
"ATS","Model 26.0",1995,10,1.13539924066646,1
"ATS","Model 26.0",1995,11,1.13539924066646,1
"ATS","Model 26.0",1995,12,1.13539924066646,1
"ATS","Model 26.0",1995,13,1.13539924066646,1
"ATS","Model 26.0",1995,14,1.13539924066646,1
"ATS","Model 26.0",1995,15,1.13539924066646,1
"ATS","Model 26.0",1996,1,0,0
"ATS","Model 26.0",1996,2,0.708099134405828,0.622088231984258
"ATS","Model 26.0",1996,3,0.697936401353965,0.613159938855265
"ATS","Model 26.0",1996,4,0.808653405992137,0.710428445931958
"ATS","Model 26.0",1996,5,0.899958300649161,0.790642779955058
"ATS","Model 26.0",1996,6,0.945915856860152,0.831017995091569
"ATS","Model 26.0",1996,7,1.03064223885074,0.90545289073535
"ATS","Model 26.0",1996,8,1.13826158091309,1
"ATS","Model 26.0",1996,9,1.13826158091309,1
"ATS","Model 26.0",1996,10,1.13826158091309,1
"ATS","Model 26.0",1996,11,1.13826158091309,1
"ATS","Model 26.0",1996,12,1.13826158091309,1
"ATS","Model 26.0",1996,13,1.13826158091309,1
"ATS","Model 26.0",1996,14,1.13826158091309,1
"ATS","Model 26.0",1996,15,1.13826158091309,1
"ATS","Model 26.0",1997,1,0,0
"ATS","Model 26.0",1997,2,0.736507264203887,0.650363777733887
"ATS","Model 26.0",1997,3,0.717399417415154,0.633490826133995
"ATS","Model 26.0",1997,4,0.80618536625733,0.711892177899482
"ATS","Model 26.0",1997,5,0.910836735263597,0.804303295888262
"ATS","Model 26.0",1997,6,0.943442953268419,0.833095819940489
"ATS","Model 26.0",1997,7,1.03245835253504,0.911699785111294
"ATS","Model 26.0",1997,8,1.13245431160105,1
"ATS","Model 26.0",1997,9,1.13245431160105,1
"ATS","Model 26.0",1997,10,1.13245431160105,1
"ATS","Model 26.0",1997,11,1.13245431160105,1
"ATS","Model 26.0",1997,12,1.13245431160105,1
"ATS","Model 26.0",1997,13,1.13245431160105,1
"ATS","Model 26.0",1997,14,1.13245431160105,1
"ATS","Model 26.0",1997,15,1.13245431160105,1
"ATS","Model 26.0",1998,1,0,0
"ATS","Model 26.0",1998,2,0.718130301791662,0.63902774474121
"ATS","Model 26.0",1998,3,0.756281638322964,0.672976684761755
"ATS","Model 26.0",1998,4,0.840916834175332,0.74828925435579
"ATS","Model 26.0",1998,5,0.913650776059209,0.813011501463636
"ATS","Model 26.0",1998,6,0.952970344038238,0.847999991417548
"ATS","Model 26.0",1998,7,1.04885588079524,0.933323668965
"ATS","Model 26.0",1998,8,1.12378579443759,1
"ATS","Model 26.0",1998,9,1.12378579443759,1
"ATS","Model 26.0",1998,10,1.12378579443759,1
"ATS","Model 26.0",1998,11,1.12378579443759,1
"ATS","Model 26.0",1998,12,1.12378579443759,1
"ATS","Model 26.0",1998,13,1.12378579443759,1
"ATS","Model 26.0",1998,14,1.12378579443759,1
"ATS","Model 26.0",1998,15,1.12378579443759,1
"ATS","Model 26.0",1999,1,0,0
"ATS","Model 26.0",1999,2,0.693134101506838,0.621302686242838
"ATS","Model 26.0",1999,3,0.795534208187346,0.713090784987141
"ATS","Model 26.0",1999,4,0.879750644669014,0.788579637862955
"ATS","Model 26.0",1999,5,0.921640463864616,0.826128298556283
"ATS","Model 26.0",1999,6,0.954087898582411,0.855213115344303
"ATS","Model 26.0",1999,7,1.06794281648678,0.957268931357622
"ATS","Model 26.0",1999,8,1.11561420359918,1
"ATS","Model 26.0",1999,9,1.11561420359918,1
"ATS","Model 26.0",1999,10,1.11561420359918,1
"ATS","Model 26.0",1999,11,1.11561420359918,1
"ATS","Model 26.0",1999,12,1.11561420359918,1
"ATS","Model 26.0",1999,13,1.11561420359918,1
"ATS","Model 26.0",1999,14,1.11561420359918,1
"ATS","Model 26.0",1999,15,1.11561420359918,1
"ATS","Model 26.0",2000,1,0,0
"ATS","Model 26.0",2000,2,0.674819849772962,0.606943006697516
"ATS","Model 26.0",2000,3,0.790162106051532,0.710683547004005
"ATS","Model 26.0",2000,4,0.925088907184745,0.832038718152901
"ATS","Model 26.0",2000,5,0.934392191987217,0.840406230833619
"ATS","Model 26.0",2000,6,0.972058388498429,0.874283768029755
"ATS","Model 26.0",2000,7,1.05697818763306,0.950661898033282
"ATS","Model 26.0",2000,8,1.11183396517702,1
"ATS","Model 26.0",2000,9,1.11183396517702,1
"ATS","Model 26.0",2000,10,1.11183396517702,1
"ATS","Model 26.0",2000,11,1.11183396517702,1
"ATS","Model 26.0",2000,12,1.11183396517702,1
"ATS","Model 26.0",2000,13,1.11183396517702,1
"ATS","Model 26.0",2000,14,1.11183396517702,1
"ATS","Model 26.0",2000,15,1.11183396517702,1
"ATS","Model 26.0",2001,1,0,0
"ATS","Model 26.0",2001,2,0.69031952376806,0.625045878350206
"ATS","Model 26.0",2001,3,0.798307729021031,0.72282318332251
"ATS","Model 26.0",2001,4,0.916615521175287,0.829944299438554
"ATS","Model 26.0",2001,5,0.952879536648048,0.862779345563214
"ATS","Model 26.0",2001,6,0.99720229291554,0.902911132610026
"ATS","Model 26.0",2001,7,1.06412557180531,0.963506434054498
"ATS","Model 26.0",2001,8,1.10443016693453,1
"ATS","Model 26.0",2001,9,1.10443016693453,1
"ATS","Model 26.0",2001,10,1.10443016693453,1
"ATS","Model 26.0",2001,11,1.10443016693453,1
"ATS","Model 26.0",2001,12,1.10443016693453,1
"ATS","Model 26.0",2001,13,1.10443016693453,1
"ATS","Model 26.0",2001,14,1.10443016693453,1
"ATS","Model 26.0",2001,15,1.10443016693453,1
"ATS","Model 26.0",2002,1,0,0
"ATS","Model 26.0",2002,2,0.690399679755364,0.629120725101702
"ATS","Model 26.0",2002,3,0.810970121841318,0.738989495576547
"ATS","Model 26.0",2002,4,0.918569183111511,0.837038207694364
"ATS","Model 26.0",2002,5,0.968092858175333,0.882166227418957
"ATS","Model 26.0",2002,6,1.01995398109465,0.929424226245304
"ATS","Model 26.0",2002,7,1.07404267548371,0.978712080269087
"ATS","Model 26.0",2002,8,1.09740412643973,1
"ATS","Model 26.0",2002,9,1.09740412643973,1
"ATS","Model 26.0",2002,10,1.09740412643973,1
"ATS","Model 26.0",2002,11,1.09740412643973,1
"ATS","Model 26.0",2002,12,1.09740412643973,1
"ATS","Model 26.0",2002,13,1.09740412643973,1
"ATS","Model 26.0",2002,14,1.09740412643973,1
"ATS","Model 26.0",2002,15,1.09740412643973,1
"ATS","Model 26.0",2003,1,0,0
"ATS","Model 26.0",2003,2,0.659360477302471,0.599635529911462
"ATS","Model 26.0",2003,3,0.765326208918602,0.696002873447199
"ATS","Model 26.0",2003,4,0.930305140148083,0.846037994230811
"ATS","Model 26.0",2003,5,0.997101915630948,0.906784310156373
"ATS","Model 26.0",2003,6,1.03448234988909,0.940778820407282
"ATS","Model 26.0",2003,7,1.07746951122266,0.979872199754338
"ATS","Model 26.0",2003,8,1.0996020822846,1
"ATS","Model 26.0",2003,9,1.0996020822846,1
"ATS","Model 26.0",2003,10,1.0996020822846,1
"ATS","Model 26.0",2003,11,1.0996020822846,1
"ATS","Model 26.0",2003,12,1.0996020822846,1
"ATS","Model 26.0",2003,13,1.0996020822846,1
"ATS","Model 26.0",2003,14,1.0996020822846,1
"ATS","Model 26.0",2003,15,1.0996020822846,1
"ATS","Model 26.0",2004,1,0,0
"ATS","Model 26.0",2004,2,0.614725143245764,0.558080932190904
"ATS","Model 26.0",2004,3,0.722037902200192,0.655505293649504
"ATS","Model 26.0",2004,4,0.955988535584689,0.867898407873683
"ATS","Model 26.0",2004,5,1.02569297404414,0.931179889720833
"ATS","Model 26.0",2004,6,1.04628801320974,0.949877186850015
"ATS","Model 26.0",2004,7,1.0823557458316,0.982621436966975
"ATS","Model 26.0",2004,8,1.10149820176168,1
"ATS","Model 26.0",2004,9,1.10149820176168,1
"ATS","Model 26.0",2004,10,1.10149820176168,1
"ATS","Model 26.0",2004,11,1.10149820176168,1
"ATS","Model 26.0",2004,12,1.10149820176168,1
"ATS","Model 26.0",2004,13,1.10149820176168,1
"ATS","Model 26.0",2004,14,1.10149820176168,1
"ATS","Model 26.0",2004,15,1.10149820176168,1
"ATS","Model 26.0",2005,1,0,0
"ATS","Model 26.0",2005,2,0.63611148390265,0.572947421927244
"ATS","Model 26.0",2005,3,0.717590956797989,0.64633621479884
"ATS","Model 26.0",2005,4,0.893494316857147,0.804772871272815
"ATS","Model 26.0",2005,5,0.990394010096963,0.892050700446214
"ATS","Model 26.0",2005,6,1.04175891482048,0.938315216153943
"ATS","Model 26.0",2005,7,1.08699251934862,0.979057252345256
"ATS","Model 26.0",2005,8,1.11024408097158,1
"ATS","Model 26.0",2005,9,1.11024408097158,1
"ATS","Model 26.0",2005,10,1.11024408097158,1
"ATS","Model 26.0",2005,11,1.11024408097158,1
"ATS","Model 26.0",2005,12,1.11024408097158,1
"ATS","Model 26.0",2005,13,1.11024408097158,1
"ATS","Model 26.0",2005,14,1.11024408097158,1
"ATS","Model 26.0",2005,15,1.11024408097158,1
"ATS","Model 26.0",2006,1,0,0
"ATS","Model 26.0",2006,2,0.643385552799101,0.57512445635844
"ATS","Model 26.0",2006,3,0.709645922940257,0.634354818603519
"ATS","Model 26.0",2006,4,0.847458903751075,0.757546294264004
"ATS","Model 26.0",2006,5,0.957193744011978,0.855638627972869
"ATS","Model 26.0",2006,6,1.03494517950614,0.92514089123496
"ATS","Model 26.0",2006,7,1.09269653826725,0.97676502029248
"ATS","Model 26.0",2006,8,1.1186892605348,1
"ATS","Model 26.0",2006,9,1.1186892605348,1
"ATS","Model 26.0",2006,10,1.1186892605348,1
"ATS","Model 26.0",2006,11,1.1186892605348,1
"ATS","Model 26.0",2006,12,1.1186892605348,1
"ATS","Model 26.0",2006,13,1.1186892605348,1
"ATS","Model 26.0",2006,14,1.1186892605348,1
"ATS","Model 26.0",2006,15,1.1186892605348,1
"ATS","Model 26.0",2007,1,0,0
"ATS","Model 26.0",2007,2,0.660291418046015,0.591318067462504
"ATS","Model 26.0",2007,3,0.719454525833074,0.644301058919894
"ATS","Model 26.0",2007,4,0.833002860807872,0.745988253643063
"ATS","Model 26.0",2007,5,0.952364415320629,0.852881425074356
"ATS","Model 26.0",2007,6,1.03960059411298,0.93100500391619
"ATS","Model 26.0",2007,7,1.08600447826897,0.972561586891446
"ATS","Model 26.0",2007,8,1.11664340120621,1
"ATS","Model 26.0",2007,9,1.11664340120621,1
"ATS","Model 26.0",2007,10,1.11664340120621,1
"ATS","Model 26.0",2007,11,1.11664340120621,1
"ATS","Model 26.0",2007,12,1.11664340120621,1
"ATS","Model 26.0",2007,13,1.11664340120621,1
"ATS","Model 26.0",2007,14,1.11664340120621,1
"ATS","Model 26.0",2007,15,1.11664340120621,1
"ATS","Model 26.0",2008,1,0,0
"ATS","Model 26.0",2008,2,0.695421470148847,0.620456341015929
"ATS","Model 26.0",2008,3,0.735784557453629,0.656468363273267
"ATS","Model 26.0",2008,4,0.810062059685162,0.722738890187709
"ATS","Model 26.0",2008,5,0.916137955619875,0.81738000365168
"ATS","Model 26.0",2008,6,1.00998388881922,0.901109521406756
"ATS","Model 26.0",2008,7,1.07163054296356,0.956110781948923
"ATS","Model 26.0",2008,8,1.12082256909515,1
"ATS","Model 26.0",2008,9,1.12082256909515,1
"ATS","Model 26.0",2008,10,1.12082256909515,1
"ATS","Model 26.0",2008,11,1.12082256909515,1
"ATS","Model 26.0",2008,12,1.12082256909515,1
"ATS","Model 26.0",2008,13,1.12082256909515,1
"ATS","Model 26.0",2008,14,1.12082256909515,1
"ATS","Model 26.0",2008,15,1.12082256909515,1
"ATS","Model 26.0",2009,1,0,0
"ATS","Model 26.0",2009,2,0.710921907317855,0.634052235488057
"ATS","Model 26.0",2009,3,0.746733765901465,0.665991874368488
"ATS","Model 26.0",2009,4,0.797046106352066,0.710864105209838
"ATS","Model 26.0",2009,5,0.897596781155871,0.800542562833568
"ATS","Model 26.0",2009,6,0.998386923839452,0.890434595454687
"ATS","Model 26.0",2009,7,1.07029215723729,0.954564950012467
"ATS","Model 26.0",2009,8,1.1212355505231,1
"ATS","Model 26.0",2009,9,1.1212355505231,1
"ATS","Model 26.0",2009,10,1.1212355505231,1
"ATS","Model 26.0",2009,11,1.1212355505231,1
"ATS","Model 26.0",2009,12,1.1212355505231,1
"ATS","Model 26.0",2009,13,1.1212355505231,1
"ATS","Model 26.0",2009,14,1.1212355505231,1
"ATS","Model 26.0",2009,15,1.1212355505231,1
"ATS","Model 26.0",2010,1,0,0
"ATS","Model 26.0",2010,2,0.744353737360669,0.667689793836165
"ATS","Model 26.0",2010,3,0.747475228556952,0.670489790274281
"ATS","Model 26.0",2010,4,0.813950511550678,0.730118520230903
"ATS","Model 26.0",2010,5,0.890112357511978,0.798436155618071
"ATS","Model 26.0",2010,6,0.993515545889316,0.891189439526437
"ATS","Model 26.0",2010,7,1.07315883180376,0.962629947558554
"ATS","Model 26.0",2010,8,1.11481970255084,1
"ATS","Model 26.0",2010,9,1.11481970255084,1
"ATS","Model 26.0",2010,10,1.11481970255084,1
"ATS","Model 26.0",2010,11,1.11481970255084,1
"ATS","Model 26.0",2010,12,1.11481970255084,1
"ATS","Model 26.0",2010,13,1.11481970255084,1
"ATS","Model 26.0",2010,14,1.11481970255084,1
"ATS","Model 26.0",2010,15,1.11481970255084,1
"ATS","Model 26.0",2011,1,0,0
"ATS","Model 26.0",2011,2,0.776901589455663,0.699798276042485
"ATS","Model 26.0",2011,3,0.754336640791074,0.679472777435216
"ATS","Model 26.0",2011,4,0.798356388049865,0.719123801016093
"ATS","Model 26.0",2011,5,0.883569843089904,0.795880277952155
"ATS","Model 26.0",2011,6,0.995558022784864,0.896754231811071
"ATS","Model 26.0",2011,7,1.08213519553474,0.974739084792832
"ATS","Model 26.0",2011,8,1.11017934175147,1
"ATS","Model 26.0",2011,9,1.11017934175147,1
"ATS","Model 26.0",2011,10,1.11017934175147,1
"ATS","Model 26.0",2011,11,1.11017934175147,1
"ATS","Model 26.0",2011,12,1.11017934175147,1
"ATS","Model 26.0",2011,13,1.11017934175147,1
"ATS","Model 26.0",2011,14,1.11017934175147,1
"ATS","Model 26.0",2011,15,1.11017934175147,1
"ATS","Model 26.0",2012,1,0,0
"ATS","Model 26.0",2012,2,0.812809310902356,0.736018523346155
"ATS","Model 26.0",2012,3,0.76143814689005,0.68950068973899
"ATS","Model 26.0",2012,4,0.783617519589666,0.709584649068875
"ATS","Model 26.0",2012,5,0.878909932668517,0.79587423780713
"ATS","Model 26.0",2012,6,1.00100137068874,0.906430992902728
"ATS","Model 26.0",2012,7,1.09504561332828,0.991590333068153
"ATS","Model 26.0",2012,8,1.10433268337743,1
"ATS","Model 26.0",2012,9,1.10433268337743,1
"ATS","Model 26.0",2012,10,1.10433268337743,1
"ATS","Model 26.0",2012,11,1.10433268337743,1
"ATS","Model 26.0",2012,12,1.10433268337743,1
"ATS","Model 26.0",2012,13,1.10433268337743,1
"ATS","Model 26.0",2012,14,1.10433268337743,1
"ATS","Model 26.0",2012,15,1.10433268337743,1
"ATS","Model 26.0",2013,1,0,0
"ATS","Model 26.0",2013,2,0.828775109111795,0.74229552115286
"ATS","Model 26.0",2013,3,0.784067100864878,0.702252626625154
"ATS","Model 26.0",2013,4,0.827991076660354,0.741593299560121
"ATS","Model 26.0",2013,5,0.918342306263802,0.822516715729279
"ATS","Model 26.0",2013,6,1.04001564625212,0.931493897022567
"ATS","Model 26.0",2013,7,1.11650290954824,1
"ATS","Model 26.0",2013,8,1.08278740610741,0.969802583448289
"ATS","Model 26.0",2013,9,1.08278740610741,0.969802583448289
"ATS","Model 26.0",2013,10,1.08278740610741,0.969802583448289
"ATS","Model 26.0",2013,11,1.08278740610741,0.969802583448289
"ATS","Model 26.0",2013,12,1.08278740610741,0.969802583448289
"ATS","Model 26.0",2013,13,1.08278740610741,0.969802583448289
"ATS","Model 26.0",2013,14,1.08278740610741,0.969802583448289
"ATS","Model 26.0",2013,15,1.08278740610741,0.969802583448289
"ATS","Model 26.0",2014,1,0,0
"ATS","Model 26.0",2014,2,0.852181329803452,0.742267954658699
"ATS","Model 26.0",2014,3,0.797779641868792,0.694882934333794
"ATS","Model 26.0",2014,4,0.871837440281185,0.759388842444655
"ATS","Model 26.0",2014,5,0.951044307315031,0.828379698183887
"ATS","Model 26.0",2014,6,1.08231807162621,0.942721922224489
"ATS","Model 26.0",2014,7,1.1480777587863,1
"ATS","Model 26.0",2014,8,1.06144144109352,0.924537935667035
"ATS","Model 26.0",2014,9,1.06144144109352,0.924537935667035
"ATS","Model 26.0",2014,10,1.06144144109352,0.924537935667035
"ATS","Model 26.0",2014,11,1.06144144109352,0.924537935667035
"ATS","Model 26.0",2014,12,1.06144144109352,0.924537935667035
"ATS","Model 26.0",2014,13,1.06144144109352,0.924537935667035
"ATS","Model 26.0",2014,14,1.06144144109352,0.924537935667035
"ATS","Model 26.0",2014,15,1.06144144109352,0.924537935667035
"ATS","Model 26.0",2015,1,0,0
"ATS","Model 26.0",2015,2,0.788930666253024,0.681966588565242
"ATS","Model 26.0",2015,3,0.829606991615699,0.717127973499995
"ATS","Model 26.0",2015,4,0.922854912065071,0.797733239488307
"ATS","Model 26.0",2015,5,0.981899923178304,0.848772863783725
"ATS","Model 26.0",2015,6,1.08872988870955,0.94111870641132
"ATS","Model 26.0",2015,7,1.15684650755812,1
"ATS","Model 26.0",2015,8,1.05508314151742,0.91203382179413
"ATS","Model 26.0",2015,9,1.05508314151742,0.91203382179413
"ATS","Model 26.0",2015,10,1.05508314151742,0.91203382179413
"ATS","Model 26.0",2015,11,1.05508314151742,0.91203382179413
"ATS","Model 26.0",2015,12,1.05508314151742,0.91203382179413
"ATS","Model 26.0",2015,13,1.05508314151742,0.91203382179413
"ATS","Model 26.0",2015,14,1.05508314151742,0.91203382179413
"ATS","Model 26.0",2015,15,1.05508314151742,0.91203382179413
"ATS","Model 26.0",2016,1,0,0
"ATS","Model 26.0",2016,2,0.707330542601967,0.626416139125243
"ATS","Model 26.0",2016,3,0.813056423931587,0.720047608995733
"ATS","Model 26.0",2016,4,0.974079725924696,0.862650803780271
"ATS","Model 26.0",2016,5,0.988058708321345,0.875030673804823
"ATS","Model 26.0",2016,6,1.07057355530479,0.948106313487708
"ATS","Model 26.0",2016,7,1.12917036842269,1
"ATS","Model 26.0",2016,8,1.06660382556472,0.944590697198891
"ATS","Model 26.0",2016,9,1.06660382556472,0.944590697198891
"ATS","Model 26.0",2016,10,1.06660382556472,0.944590697198891
"ATS","Model 26.0",2016,11,1.06660382556472,0.944590697198891
"ATS","Model 26.0",2016,12,1.06660382556472,0.944590697198891
"ATS","Model 26.0",2016,13,1.06660382556472,0.944590697198891
"ATS","Model 26.0",2016,14,1.06660382556472,0.944590697198891
"ATS","Model 26.0",2016,15,1.06660382556472,0.944590697198891
"ATS","Model 26.0",2017,1,0,0
"ATS","Model 26.0",2017,2,0.709530992243359,0.632460677571815
"ATS","Model 26.0",2017,3,0.770942637068847,0.687201697938416
"ATS","Model 26.0",2017,4,0.875421547894159,0.780331953635376
"ATS","Model 26.0",2017,5,0.968863518177523,0.863624117734097
"ATS","Model 26.0",2017,6,1.06831625907773,0.952274153579954
"ATS","Model 26.0",2017,7,1.12185787576144,1
"ATS","Model 26.0",2017,8,1.08710923195633,0.969025805714001
"ATS","Model 26.0",2017,9,1.08710923195633,0.969025805714001
"ATS","Model 26.0",2017,10,1.08710923195633,0.969025805714001
"ATS","Model 26.0",2017,11,1.08710923195633,0.969025805714001
"ATS","Model 26.0",2017,12,1.08710923195633,0.969025805714001
"ATS","Model 26.0",2017,13,1.08710923195633,0.969025805714001
"ATS","Model 26.0",2017,14,1.08710923195633,0.969025805714001
"ATS","Model 26.0",2017,15,1.08710923195633,0.969025805714001
"ATS","Model 26.0",2018,1,0,0
"ATS","Model 26.0",2018,2,0.698964695075155,0.623646580425758
"ATS","Model 26.0",2018,3,0.734873209998485,0.655685713014127
"ATS","Model 26.0",2018,4,0.815072765170567,0.727243230421151
"ATS","Model 26.0",2018,5,0.966692177391474,0.862524638228974
"ATS","Model 26.0",2018,6,1.06809502434371,0.953000651098833
